$p=5$
6.100119000000000291e+00	nan
-2.975506000000000206e+00	nan
-7.455739999999999590e-01	nan
-2.985130999999999757e-01	nan
1.541747999999999896e+00	nan
-3.196489000000000136e+00	nan
-5.115365999999999858e+00	nan
2.341852999999999962e+00	nan
9.942128999999999550e-01	nan
3.321696999999999900e+00	nan
-2.589563999999999755e-01	nan
-6.435855000000000325e-01	nan
4.201481000000000243e+00	nan
-5.148738000000000481e-01	nan
-2.237788999999999806e+00	nan
-5.751726999999999812e+00	nan
7.865328000000000319e-01	nan
3.635768000000000111e+00	nan
-3.795154000000000138e+00	nan
5.927932999999999675e-01	nan
2.862220999999999904e+00	nan
4.918508000000000102e+00	nan
-5.633867000000000180e-01	nan
-4.343543999999999627e+00	nan
1.416673999999999989e+00	nan
-1.768312000000000106e+00	nan
-4.920507000000000075e-01	nan
-2.940672999999999870e+00	nan
-1.657690000000000108e+00	nan
5.232523999999999731e+00	nan
2.017005999999999855e+00	nan
1.173583000000000043e+00	nan
-2.582685999999999815e+00	nan
1.968744999999999967e+00	nan
2.921292999999999918e+00	nan
-6.461731999999999587e+00	nan
-2.884316000000000102e+00	nan
2.072722000000000106e-02	nan
3.317102999999999913e+00	nan
-3.811447999999999919e-02	nan
-2.050027000000000044e+00	nan
5.064036999999999900e+00	nan
1.456557000000000102e+00	nan
8.563283999999999896e-01	nan
-3.168018000000000001e+00	nan
-3.817378999999999856e+00	nan
1.913866000000000067e+00	nan
-1.387623999999999969e+00	nan
-7.637281999999999682e-01	nan
-2.183720999999999801e+00	nan
3.937446000000000002e+00	nan
6.268556000000000239e+00	nan
-3.238138999999999879e+00	nan
-8.586601999999999846e-01	nan
2.806290000000000173e-01	nan
1.280761999999999956e+00	nan
-3.308100000000000041e+00	nan
-5.531667999999999807e+00	nan
3.057300000000000129e+00	nan
1.274798000000000098e+00	nan
2.261073999999999806e+00	nan
1.142878999999999978e-01	nan
-2.921494000000000035e-01	nan
4.340755999999999837e+00	nan
-1.080627000000000004e+00	nan
-2.397691000000000017e+00	nan
-4.976251999999999676e+00	nan
3.553012999999999866e-01	nan
3.750312999999999786e+00	nan
-3.989567999999999781e+00	nan
4.945219000000000142e-01	nan
3.424904999999999866e+00	nan
4.631611999999999618e+00	nan
-6.525803999999999494e-01	nan
-4.742009000000000363e+00	nan
2.071787000000000045e+00	nan
-1.461492999999999931e+00	nan
-1.560108999999999968e+00	nan
-2.572778000000000009e+00	nan
-1.270718000000000014e+00	nan
5.361768999999999785e+00	nan
1.452992999999999979e+00	nan
9.973100000000000298e-01	nan
-1.760979999999999990e+00	nan
1.515948999999999991e+00	nan
2.965965999999999880e+00	nan
-6.603099000000000274e+00	nan
-2.974042999999999992e+00	nan
5.655200999999999700e-01	nan
3.011648000000000103e+00	nan
-9.130101999999999662e-02	nan
-2.412783000000000122e+00	nan
5.665047000000000388e+00	nan
1.788380000000000081e+00	nan
-2.210548999999999986e-01	nan
-2.820596999999999799e+00	nan
-3.411798000000000108e+00	nan
2.023508000000000084e+00	nan
-1.949103999999999948e+00	nan
-9.508450999999999986e-01	nan
-1.306081999999999965e+00	nan
3.482041000000000164e+00	nan
6.252629999999999910e+00	nan
-3.325003999999999849e+00	nan
-9.433588000000000529e-01	nan
7.940528000000000031e-01	nan
9.412736000000000436e-01	nan
-3.337108999999999881e+00	nan
-5.858963000000000143e+00	nan
3.606399999999999828e+00	nan
1.640962999999999949e+00	nan
1.194622999999999990e+00	nan
4.517310999999999965e-01	nan
1.341385999999999967e-01	nan
4.427044000000000423e+00	nan
-1.648133000000000070e+00	nan
-2.611295000000000144e+00	nan
-4.058799999999999741e+00	nan
-1.039201000000000014e-01	nan
3.676035999999999859e+00	nan
-4.012801999999999758e+00	nan
4.316903000000000268e-01	nan
3.919191000000000091e+00	nan
4.263819999999999943e+00	nan
-6.605914999999999981e-01	nan
-5.040638999999999648e+00	nan
2.552042000000000144e+00	nan
-1.077339999999999964e+00	nan
-2.617376999999999843e+00	nan
-2.244911000000000101e+00	nan
-8.167680999999999969e-01	nan
5.439312000000000147e+00	nan
8.962063999999999586e-01	nan
7.644878999999999980e-01	nan
-8.083907000000000176e-01	nan
1.048238000000000003e+00	nan
2.818642999999999788e+00	nan
-6.578814000000000384e+00	nan
-3.021678999999999782e+00	nan
1.039971999999999897e+00	nan
2.623301999999999801e+00	nan
-6.555906000000000233e-02	nan
-2.665042000000000133e+00	nan
6.083867999999999832e+00	nan
2.188356999999999886e+00	nan
-1.271331999999999907e+00	nan
-2.516596999999999973e+00	nan
-2.947451000000000043e+00	nan
2.082355000000000178e+00	nan
-2.494094000000000033e+00	nan
-1.196607999999999894e+00	nan
-3.096686000000000161e-01	nan
3.024674000000000085e+00	nan
6.042830000000000368e+00	nan
-3.252653000000000016e+00	nan
-9.798525999999999625e-01	nan
1.235853000000000090e+00	nan
5.173379999999999646e-01	nan
-3.290252999999999872e+00	nan
-6.065326999999999913e+00	nan
3.967280000000000140e+00	nan
2.065307999999999922e+00	nan
1.712092000000000058e-01	nan
7.431978999999999669e-01	nan
6.106877000000000555e-01	nan
4.462983999999999618e+00	nan
-2.189738000000000184e+00	nan
-2.884872999999999799e+00	nan
-3.035623000000000182e+00	nan
-5.523472000000000381e-01	nan
3.407386999999999944e+00	nan
-3.884017000000000053e+00	nan
4.226136999999999810e-01	nan
4.341197000000000195e+00	nan
3.810489000000000015e+00	nan
-5.966411999999999827e-01	nan
-5.208292000000000144e+00	nan
2.839347000000000065e+00	nan
-6.456929999999999614e-01	nan
-3.616141999999999967e+00	nan
-1.964692000000000105e+00	nan
-3.212069000000000174e-01	nan
5.466518999999999906e+00	nan
3.748033000000000059e-01	nan
4.711518000000000095e-01	nan
2.359584000000000126e-01	nan
6.037038000000000126e-01	nan
2.477790000000000159e+00	nan
-6.410396999999999679e+00	nan
-3.010606999999999811e+00	nan
1.442129999999999912e+00	nan
2.148909999999999876e+00	nan
2.748203999999999925e-02	nan
-2.776758000000000060e+00	nan
6.306324000000000041e+00	nan
2.624477000000000171e+00	nan
-2.248272000000000048e+00	nan
-2.261096000000000217e+00	nan
-2.450220999999999982e+00	nan
2.090459000000000067e+00	nan
-2.994184000000000179e+00	nan
-1.502539999999999987e+00	nan
7.637667999999999680e-01	nan
2.602409000000000194e+00	nan
5.641666999999999987e+00	nan
-3.044693000000000094e+00	nan
-9.533979999999999677e-01	nan
1.605885999999999925e+00	nan
7.459150000000000329e-03	nan
-3.181464000000000070e+00	nan
-6.122118000000000393e+00	nan
4.129775999999999669e+00	nan
2.513936999999999866e+00	nan
-7.647370000000000001e-01	nan
9.861001999999999823e-01	nan
1.111361000000000043e+00	nan
4.447289999999999743e+00	nan
-2.677042000000000144e+00	nan
-3.217391000000000112e+00	nan
-1.950833999999999957e+00	nan
-9.542749999999999844e-01	nan
2.950906999999999947e+00	nan
-3.628632000000000080e+00	nan
4.800094999999999779e-01	nan
4.692452000000000290e+00	nan
3.271939000000000153e+00	nan
-4.768342999999999887e-01	nan
-5.218041000000000373e+00	nan
2.927618999999999971e+00	nan
-2.020277000000000045e-01	nan
-4.514071000000000389e+00	nan
-1.732291999999999943e+00	nan
1.898308999999999969e-01	nan
5.440775999999999613e+00	nan
-8.309281000000000306e-02	nan
1.209729999999999972e-01	nan
1.325889000000000095e+00	nan
2.163778000000000090e-01	nan
1.953934000000000060e+00	nan
-6.124781999999999726e+00	nan
-2.930266000000000037e+00	nan
1.775042000000000009e+00	nan
1.590745000000000076e+00	nan
1.697005000000000041e-01	nan
-2.723011000000000070e+00	nan
6.330440000000000289e+00	nan
3.060004000000000168e+00	nan
-3.111915999999999904e+00	nan
-2.051947999999999883e+00	nan
-1.945985999999999994e+00	nan
2.043897999999999993e+00	nan
-3.421797999999999895e+00	nan
-1.862270000000000092e+00	nan
1.866292999999999980e+00	nan
2.247301000000000215e+00	nan
5.063572999999999880e+00	nan
-2.729283999999999821e+00	-1.377833075818785336e+00
-8.556903999999999622e-01	-1.910725252063466328e+00
1.908546999999999993e+00	2.086220116119005819e-01
